Age (days),#ofPosts,Posts/Day,OddsBeingBot
3374,91622,27.155305275637225,0.0413246168944483
3373,20377,6.041209605692263,0.3261077721840225
3374,34635,10.265263781861291,0.0913131277277618
3380,4798,1.4195266272189349,0.0413246168944483
3374,14766,4.376407824540605,0.4697172801728098
3378,29927,8.859384251036117,0.6185229607353945
3379,1565,0.4631547795205682,0.0327384300661002
3381,12251,3.623484176279207,0.0161207661475304
3375,185676,55.0151111111111,0.0258880560658383
3374,76395,22.642264374629523,0.0731329456265555
3374,86157,25.53556609365738,0.3001140391389786
3374,4089,1.2119146413752222,0.6185229607353945
3379,71822,21.255401006214854,0.1718986578945457
3378,13449,3.981349911190053,0.0913131277277618
3379,3333,0.9863865048831016,0.0583399967888571
3374,6538,1.937759336099585,0.004866408359033
3379,603,0.178455164249778,0.0413246168944483
3373,9815,2.909872517047139,0.2090923401470646
3363,39686,11.800773119238777,0.0463895270160303
3366,37732,11.209744503862147,0.0078694193249637
3364,7240,2.1521997621878715,0.3261077721840225
3371,21538,6.389202017205577,0.499908319387552
3369,128060,38.01127931136836,0.0061894790486618
3362,89428,26.59964306960143,0.2518857561724394
3364,103516,30.771700356718192,0.0731329456265555
3373,6503,1.9279573080343908,0.2297908319662119
3361,48756,14.506396905682832,0.0258880560658383
3361,857,0.2549836358226718,0.1897988316236788
3370,105,0.0311572700296735,0.011271607904505
3369,87258,25.90026714158504,0.1262016927673424
3371,201,0.0596262236725007,0.0127019043758913
3362,18083,5.378643664485425,0.0127019043758913
3363,8705,2.588462682129052,0.2753456691295903
3369,12624,3.747105966162066,0.2297908319662119
3370,129067,38.29881305637982,0.0161207661475304
3369,7169,2.127931136835856,0.2518857561724394
3366,164,0.0487225193107546,0.0161207661475304
3364,2329,0.6923305588585018,0.0088718731640876
3368,5371,1.5947149643705465,0.020440801236199
3370,187631,55.676854599406525,0.1134595055806983
3361,79766,23.732817613805413,0.1262016927673424
3361,193209,57.48556977090153,0.0413246168944483
3365,649,0.1928677563150074,0.0230075361843459
3365,20803,6.182169390787518,0.0127019043758913
3368,8514,2.5279097387173395,0.011271607904505
3373,5595,1.658760747109398,0.0463895270160303
3365,15012,4.461218424962854,0.0069794374708257
3361,6207,1.846771794108896,0.0367913694619997
3373,1,0.0002964719833975,0.0817639099069327
3371,34317,10.180065262533372,0.0230075361843459
3364,28,0.0083234244946492,0.0069794374708257
3368,61149,18.15587885985748,0.1897988316236788
3363,258212,76.7802557240559,0.6185229607353945
3371,14990,4.446751705725304,0.0291184655496717
3370,17200,5.103857566765579,0.0413246168944483
3367,9047,2.6869616869616872,0.0463895270160303
3361,7687,2.2871169294852725,0.0078694193249637
3366,125019,37.14171122994652,0.0327384300661002
3364,98759,29.35760998810939,0.0161207661475304
3372,1098,0.3256227758007117,0.0731329456265555
3366,1672250,496.8062982768866,0.4697172801728098
3366,49729,14.773915626856803,0.0161207661475304
3362,15964,4.748364069006544,0.1262016927673424
3369,44377,13.172157910359154,0.5250763787423302
3360,55917,16.641964285714284,0.1401486810789614
3367,56481,16.774873774873775,0.0100007383768439
3372,2816,0.8351126927639383,0.1262016927673424
3360,8685,2.5848214285714284,0.0069794374708257
3365,457909,136.07994056463593,0.0030058898870421
3372,34231,10.151542111506522,0.8737174045467371
3366,90761,26.964052287581698,0.0069794374708257
3368,64009,19.005047505938247,0.0463895270160303
3368,11493,3.412410926365796,0.0327384300661002
3366,79117,23.504753416518124,0.1401486810789614
3368,11024,3.2731591448931114,0.0161207661475304
3372,2110,0.6257413997627521,0.0100007383768439
3372,25200,7.473309608540926,0.0230075361843459
3363,11691,3.4763603925066904,0.020440801236199
3361,1546,0.4599821481701874,0.1553629482594353
3367,329816,97.95544995544996,0.3813039962963743
3366,33910,10.074272133095665,0.0520415140659865
3372,457447,135.66043890865956,0.6185229607353945
3372,16977,5.034697508896797,0.6737310243152007
3364,16665,4.953923900118906,0.1718986578945457
3365,94515,28.08766716196137,0.0100007383768439
3371,75575,22.41916345298132,0.0413246168944483
3358,176185,52.46724240619415,0.0463895270160303
3356,20937,6.2386769964243145,0.1897988316236788
3356,12895,3.842371871275328,0.0583399967888571
3359,2852,0.8490622208990771,0.0061894790486618
3355,14110,4.205663189269747,0.3261077721840225
3359,27314,8.131586781780292,0.0327384300661002
3358,3592,1.0696843359142347,0.0463895270160303
3352,8216,2.451073985680191,0.0653482233255875
3358,51493,15.33442525312686,0.0088718731640876
3357,3039,0.9052725647899912,0.0583399967888571
3355,25215,7.515648286140089,0.0127019043758913
3359,6555,1.9514736528728789,0.0069794374708257
3359,2985,0.8886573384935993,0.0127019043758913
3354,8365,2.4940369707811567,0.0230075361843459
3356,46519,13.861442193087008,0.0463895270160303
3353,27044,8.06561288398449,0.0367913694619997
3357,96800,28.835269585939827,0.499908319387552
3358,66264,19.733174508636093,0.2518857561724394
3357,17068,5.08430145963658,0.7907863421842305
3359,56726,16.88776421554034,0.0258880560658383
3355,8611,2.5666169895678093,0.0258880560658383
3358,14852,4.42287075640262,0.6737310243152007
3360,1489,0.4431547619047619,0.1553629482594353
3353,3274,0.9764390098419324,0.0291184655496717
3357,17019,5.069705093833781,0.1134595055806983
3356,22994,6.85160905840286,0.1401486810789614
3354,13236,3.9463327370304113,0.0127019043758913
3353,12869,3.838055472711005,0.0078694193249637
3357,4843,1.4426571343461423,0.4697172801728098
3353,6588,1.9648076349537729,0.0413246168944483
3354,10033,2.9913536076326768,0.1134595055806983
3358,3645,1.0854675402025016,0.9617265285022796
3353,121631,36.27527587235311,0.0731329456265555
3353,17742,5.291380852967492,0.4102082617202116
3355,112172,33.434277198211625,0.0161207661475304
3357,18633,5.550491510277033,0.0413246168944483
3354,39906,11.898032200357786,0.0127019043758913
3359,5435,1.61804108365585,0.560073033485803
3356,19634,5.85041716328963,0.011271607904505
3352,18161,5.417959427207637,0.0731329456265555
3353,164720,49.12615568147928,0.0653482233255875
3356,7438,2.2163289630512515,0.0520415140659865
3353,123186,36.73903966597077,0.0817639099069327
3352,10812,3.2255369928400954,0.0653482233255875
3352,29010,8.654534606205251,0.0061894790486618
3353,49797,14.851476289889654,0.1553629482594353
3357,2512,0.7482871611557939,0.101853892118403
3358,1,0.0002977963073257,0.0583399967888571
3353,2555,0.7620041753653445,0.2518857561724394
3354,4126,1.2301729278473466,0.0088718731640876
3357,8141,2.4250819183795054,0.0653482233255875
3355,21697,6.467064083457526,0.0327384300661002
3359,10090,3.003870199464126,0.101853892118403
3355,885,0.2637853949329359,0.1553629482594353
3358,7249,2.158725431804646,0.0413246168944483
3360,705,0.2098214285714285,0.0161207661475304
3359,58635,17.45608812146472,0.0653482233255875
3355,5450,1.6244411326378538,0.2090923401470646
3353,2610,0.7784073963614674,0.011271607904505
3353,4955,1.4777810915597969,0.0061894790486618
3359,4913,1.4626376897886275,0.4397462600908242
3357,1599,0.4763181411974978,0.0181550917518979
3350,51653,15.418805970149254,0.0069794374708257
3346,892,0.2665869695158398,0.0181550917518979
3347,393,0.1174185838063938,0.0583399967888571
3349,2469,0.7372349955210511,0.004866408359033
3349,4573,1.3654822335025385,0.2090923401470646
3350,14980,4.471641791044776,0.0069794374708257
3347,6878,2.054974604123095,0.101853892118403
3345,3308,0.9889387144992526,0.0230075361843459
3350,3333,0.9949253731343284,0.101853892118403
3349,10136,3.0265750970438936,0.2518857561724394
3346,7968,2.381350866706516,0.0078694193249637
3352,39379,11.74791169451074,0.3813039962963743
3346,33323,9.959055588762704,0.9586463165200892
3347,1986,0.5933671945025396,0.3001140391389786
3348,22801,6.810334528076464,0.2297908319662119
3351,320415,95.6177260519248,0.0913131277277618
3349,672,0.2006569125111973,0.2297908319662119
3345,48944,14.63198804185351,0.1134595055806983
3348,46491,13.886200716845876,0.9938060077730728
3352,61176,18.250596658711213,0.0161207661475304
3349,255267,76.22185727082712,0.0061894790486618
3352,8023,2.393496420047733,0.0367913694619997
3352,10251,3.058174224343676,0.0181550917518979
3350,15360,4.585074626865672,0.1718986578945457
3346,697,0.2083084279736999,0.0161207661475304
3346,98989,29.5842797369994,0.0078694193249637
3348,878,0.2622461170848268,0.0913131277277618
3351,74079,22.10653536257833,0.0078694193249637
3345,16946,5.0660687593423015,0.0291184655496717
3346,29575,8.838912133891213,0.8980789929827304
3347,20233,6.045115028383628,0.8279969114567691
3352,15651,4.669152744630072,0.1262016927673424
3350,21699,6.477313432835821,0.0653482233255875
3349,22804,6.809196775156763,0.0143110695066823
3346,8621,2.5765092647937835,0.0413246168944483
3349,35492,10.597790385189608,0.4102082617202116
3346,15349,4.587268380155409,0.0817639099069327
3345,26249,7.847234678624813,0.1553629482594353
3348,29436,8.792114695340501,0.0583399967888571
3347,129690,38.74813265610995,0.2090923401470646
3346,27761,8.296772265391514,0.1262016927673424
3349,45572,13.607644072857571,0.499908319387552
3350,4905,1.4641791044776118,0.0054884368559285
3351,173317,51.720978812294845,0.0653482233255875
3351,1147,0.3422858848105043,0.6185229607353945
3345,110286,32.97040358744395,0.1134595055806983
3348,8,0.002389486260454,0.0327384300661002
3345,2520,0.7533632286995515,0.2753456691295903
3347,268,0.0800717060053779,0.0258880560658383
3347,9920,2.963848222288617,0.0069794374708257
3350,29849,8.910149253731344,0.1401486810789614
3345,224,0.066965620328849,0.4397462600908242
3352,24178,7.213007159904533,0.0653482233255875
3351,31430,9.379289764249476,0.6185229607353945
3346,15439,4.614166168559474,0.0520415140659865
3350,1566,0.4674626865671642,0.0463895270160303
3348,2967,0.8862007168458781,0.1553629482594353
3348,10091,3.014038231780168,0.0520415140659865
3348,8144,2.4324970131421746,0.4397462600908242
3347,123061,36.76755303256648,0.6185229607353945
3347,18752,5.602629220197192,0.0078694193249637
3347,285445,85.28383627128774,0.0100007383768439
3351,6635,1.980005968367652,0.0463895270160303
3351,604,0.1802447030737093,0.0731329456265555
3349,41177,12.29531203344282,0.0291184655496717
3350,18744,5.595223880597015,0.0413246168944483
3350,44762,13.36179104477612,0.1134595055806983
3343,9304,2.7831289261142684,0.0731329456265555
3341,15334,4.589643819215802,0.020440801236199
3342,128737,38.52094554159185,0.0520415140659865
3340,86404,25.86946107784431,0.0291184655496717
3338,935,0.2801078490113841,0.0463895270160303
3345,721173,215.5973094170404,0.0291184655496717
3344,9454,2.8271531100478464,0.9672383362474638
3337,32346,9.693137548696434,0.1262016927673424
3338,10765,3.224985020970641,0.0367913694619997
3339,68524,20.52231206948188,0.0291184655496717
3337,62651,18.774647887323944,0.020440801236199
3343,5355,1.6018546215973677,0.0143110695066823
3337,8381,2.511537308960144,0.0258880560658383
3338,144,0.0431396045536249,0.0463895270160303
3337,80667,24.17350913994606,0.0327384300661002
3340,10027,3.0020958083832334,0.011271607904505
3339,27037,8.097334531296795,0.3532166701172574
3337,1410,0.4225352112676056,0.1718986578945457
3343,18846,5.637451390966198,0.1401486810789614
3339,90601,27.13417190775681,0.101853892118403
3338,1843,0.5521270221689635,0.2753456691295903
3339,333481,99.87451332734352,0.3532166701172574
3338,838,0.2510485320551228,0.0413246168944483
3344,314554,94.0651913875598,0.0291184655496717
3342,14854,4.444643925792938,0.0367913694619997
3342,8569,2.564033512866547,0.5896142788146281
3340,3241,0.9703592814371258,0.0069794374708257
3341,12380,3.7054774019754566,0.1401486810789614
3338,348,0.1042540443379269,0.0069794374708257
3342,11306,3.3830041891083185,0.0078694193249637
3339,6876,2.059299191374663,0.0078694193249637
3345,38730,11.578475336322873,0.1134595055806983
3342,752,0.225014961101137,0.0069794374708257
3339,176,0.0527103923330338,0.9951300384777444
3343,325,0.0972180676039485,0.0061894790486618
3343,11389,3.406820221358062,0.0731329456265555
3342,3849,1.1517055655296229,0.0258880560658383
3340,1652,0.4946107784431138,0.011271607904505
3338,15667,4.6935290593169565,0.4697172801728098
3337,22544,6.755768654480073,0.0258880560658383
3338,14132,4.233672857998801,0.0181550917518979
3338,30237,9.0584182144997,0.0367913694619997
3339,14717,4.407607067984427,0.0230075361843459
3344,41670,12.461124401913874,0.1897988316236788
3341,135766,40.636336426219685,0.0078694193249637
3337,69902,20.9475576865448,0.0817639099069327
3341,814,0.2436396288536366,0.8445407808803314
3340,52074,15.591017964071856,0.1134595055806983
3344,4596,1.374401913875598,0.020440801236199
3337,123115,36.893916691639205,0.0913131277277618
3343,223154,66.75261740951241,0.3261077721840225
3337,70099,21.006592747977223,0.0413246168944483
3342,8626,2.581089168162777,0.0043145712220129
3344,6607,1.9757775119617225,0.2518857561724394
3343,49487,14.803170804666468,0.020440801236199
3344,4438,1.3271531100478469,0.2753456691295903
3340,40502,12.126347305389222,0.0731329456265555
3343,680323,203.5067304816033,0.5301000271513026
3343,17129,5.1238408615016455,0.0520415140659865
3337,28894,8.658675456997303,0.8279969114567691
3339,607,0.181790955375861,0.0023617299174274
3335,203956,61.15622188905547,0.1897988316236788
3331,61838,18.564395076553584,0.0230075361843459
3335,2014,0.6038980509745128,0.1134595055806983
3334,1112,0.3335332933413317,0.0143110695066823
3336,2190,0.6564748201438849,0.0583399967888571
3333,1462,0.4386438643864386,0.0100007383768439
3335,19701,5.907346326836581,0.7700793320903226
3331,18263,5.482737916541579,0.0327384300661002
3333,1609,0.4827482748274827,0.0817639099069327
3334,17147,5.143071385722855,0.1401486810789614
3332,14301,4.292016806722689,0.0100007383768439
3331,243585,73.12668868207746,0.0100007383768439
3335,1057,0.3169415292353823,0.0367913694619997
3335,1814,0.5439280359820089,0.3532166701172574
3333,49484,14.846684668466844,0.0100007383768439
3334,576,0.1727654469106178,0.1401486810789614
3337,31265,9.369193886724602,0.0061894790486618
3333,3905,1.1716171617161717,0.0520415140659865
3334,334,0.1001799640071985,0.8864666988843808
3335,133157,39.9271364317841,0.6997318814013863
3332,8700,2.611044417767107,0.0161207661475304
3330,7102,2.132732732732733,0.0913131277277618
3336,21124,6.332134292565947,0.9346069651652016
3336,56566,16.956235011990408,0.2090923401470646
3333,973,0.2919291929192919,0.1262016927673424
3332,36313,10.898259303721488,0.6185229607353945
3334,7936,2.380323935212957,0.020440801236199
3331,15090,4.530171119783849,0.7245079621805472
3331,9287,2.7880516361453016,0.020440801236199
3334,82670,24.79604079184163,0.0161207661475304
3331,2660,0.7985589912939057,0.0367913694619997
3330,1696,0.5093093093093093,0.0817639099069327
3332,2072,0.6218487394957983,0.0078694193249637
3336,20507,6.147182254196642,0.0054884368559285
3333,71795,21.540654065406542,0.0127019043758913
3332,8592,2.5786314525810323,0.7245079621805472
3336,103430,31.00419664268585,0.0413246168944483
3332,535,0.1605642256902761,0.0078694193249637
3331,10545,3.1657160012008405,0.0258880560658383
3336,48326,14.48621103117506,0.004866408359033
3330,18389,5.522222222222222,0.0291184655496717
3335,626,0.1877061469265367,0.6737310243152007
3333,5759,1.7278727872787278,0.1262016927673424
3334,1214,0.364127174565087,0.0181550917518979
3331,16735,5.024016811768239,0.0061894790486618
3332,2435,0.7307923169267707,0.0367913694619997
3331,127,0.0381266886820774,0.0731329456265555
3331,11741,3.524767337135996,0.0583399967888571
3333,41816,12.546054605460546,0.0161207661475304
3337,97906,29.33952652082709,0.1401486810789614
3334,141055,42.30803839232153,0.1718986578945457
3331,13504,4.054037826478535,0.0653482233255875
3330,14352,4.30990990990991,0.101853892118403
3330,2106,0.6324324324324324,0.0520415140659865
3330,5148,1.545945945945946,0.4102082617202116
3334,104502,31.344331133773245,0.3001140391389786
3330,5350,1.6066066066066067,0.0143110695066823
3335,56656,16.98830584707646,0.0731329456265555
3332,116723,35.030912364945976,0.0413246168944483
3332,123541,37.077130852340936,0.0181550917518979
3333,52792,15.83918391839184,0.3813039962963743
3330,9494,2.851051051051051,0.8597629103249825
3334,72186,21.651469706058787,0.0061894790486618
3333,46051,13.816681668166812,0.2297908319662119
3330,358140,107.54954954954955,0.0230075361843459
3334,7232,2.1691661667666478,0.0143110695066823
3330,51109,15.348048048048048,0.0367913694619997
3330,4853,1.4573573573573573,0.0653482233255875
3330,458,0.1375375375375375,0.004866408359033
3329,12985,3.9005707419645534,0.1897988316236788
3326,2860,0.8598917618761275,0.0731329456265555
3328,2813,0.8452524038461539,0.2518857561724394
3323,23144,6.9647908516400845,0.0520415140659865
3325,20283,6.100150375939848,0.011271607904505
3328,365,0.1096754807692307,0.0367913694619997
3326,74618,22.434756464221287,0.0327384300661002
3329,49358,14.826674677080204,0.2297908319662119
3323,4017,1.2088474270237737,0.3261077721840225
3326,208,0.0625375826819001,0.0078694193249637
3324,5712,1.7184115523465704,0.0520415140659865
3326,76786,23.086590499098016,0.0100007383768439
3324,10097,3.0376052948255112,0.1897988316236788
3329,6023,1.8092520276359267,0.3261077721840225
3329,7384,2.2180835085611297,0.0054884368559285
3325,8106,2.437894736842105,0.1262016927673424
3326,5004,1.5045099218280216,0.0327384300661002
3323,154,0.0463436653626241,0.1262016927673424
3324,323,0.0971720818291215,0.101853892118403
3329,1615499,485.2805647341544,0.1134595055806983
3327,233976,70.32642019837692,0.0653482233255875
3329,5336,1.6028837488735357,0.0258880560658383
3326,678,0.2038484666265784,0.9181810072016766
3327,3,0.0009017132551848,0.0038250703462733
3324,90414,27.200361010830328,0.0913131277277618
3329,12386,3.720636827876239,0.101853892118403
3324,14212,4.275571600481348,0.020440801236199
3324,56006,16.848977135980743,0.6737310243152007
3323,11220,3.3764670478483296,0.0100007383768439
3324,5131,1.5436221419975933,0.3813039962963743
3323,988,0.2973216972615107,0.0061894790486618
3322,128874,38.794099939795295,0.0463895270160303
3325,26344,7.923007518796992,0.1134595055806983
3325,131470,39.53984962406015,0.0731329456265555
3328,3446,1.0354567307692308,0.0069794374708257
3325,7117,2.1404511278195493,0.6997318814013863
3324,1049,0.315583634175692,0.560073033485803
3329,6385,1.917993391408832,0.2297908319662119
3324,30866,9.285800240673886,0.0230075361843459
3329,108885,32.70802042655452,0.0181550917518979
3328,46693,14.030348557692308,0.3001140391389786
3324,728,0.2190132370637786,0.0367913694619997
3326,43243,13.001503307276009,0.0127019043758913
3329,362,0.1087413637729047,0.2518857561724394
3323,6714,2.020463436653626,0.011271607904505
3329,35915,10.788525082607393,0.0413246168944483
3326,17959,5.399579073962718,0.4102082617202116
3324,24708,7.433212996389892,0.0181550917518979
3327,5553,1.6690712353471595,0.0413246168944483
3325,164,0.0493233082706766,0.2753456691295903
3323,19738,5.939813421606981,0.0230075361843459
3327,32699,9.828373910429816,0.1134595055806983
3329,189025,56.78131571042355,0.0913131277277618
3329,191,0.0573745869630519,0.3532166701172574
3326,255267,76.7489476849068,0.0088718731640876
3326,4892,1.47083583884546,0.0413246168944483
3326,8662,2.6043295249549008,0.0258880560658383
3327,4220,1.268409978960024,0.0327384300661002
3323,25344,7.626843213963285,0.0258880560658383
3329,30622,9.198558125563231,0.0583399967888571
3325,10914,3.2824060150375938,0.0913131277277618
3322,13940,4.19626730885009,0.2518857561724394
3329,790955,237.595373986182,0.2090923401470646
3326,6262,1.8827420324714368,0.0817639099069327
3323,2764,0.8317785133915137,0.004866408359033
3326,40941,12.309380637402285,0.560073033485803
3323,72822,21.914535058681917,0.0061894790486618
3327,2325,0.6988277727682597,0.9887202152449536
3326,22490,6.761876127480456,0.1553629482594353
3325,7570,2.2766917293233084,0.6466157529466525
3323,234,0.0704182967198314,0.0061894790486618
3326,205700,61.846061334936856,0.1897988316236788
3330,15324,4.601801801801802,0.0161207661475304
3324,500,0.1504211793020457,0.2518857561724394
3319,14078,4.241639047905996,0.0913131277277618
3320,310,0.0933734939759036,0.0913131277277618
3320,547,0.1647590361445783,0.0817639099069327
3319,4690,1.4130762277794515,0.0230075361843459
3316,11007,3.319360675512666,0.1134595055806983
3316,18135,5.468938480096503,0.1134595055806983
3319,36974,11.140102440494122,0.0161207661475304
3316,8265,2.492460796139928,0.2090923401470646
3318,10930,3.2941531042796868,0.0088718731640876
3321,2348,0.7070159590484794,0.0143110695066823
3318,19834,5.977697408077155,0.0913131277277618
3316,5708,1.7213510253317252,0.0291184655496717
3318,16356,4.929475587703436,0.0583399967888571
3316,4707,1.4194813027744266,0.1718986578945457
3316,16343,4.928528347406513,0.4397462600908242
3316,6379,1.923703256936068,0.0520415140659865
3317,2630,0.7928851371721435,0.0413246168944483
3316,104076,31.386007237635702,0.0413246168944483
3318,4411,1.329415310427969,0.1718986578945457
3322,11567,3.4819385912101137,0.0653482233255875
3318,11136,3.35623869801085,0.1134595055806983
3317,724,0.2182695206511908,0.0161207661475304
3316,15,0.0045235223160434,0.6737310243152007
3319,44824,13.505272672491715,0.0181550917518979
3317,5968,1.799216159179982,0.0913131277277618
3319,7757,2.3371497438987645,0.1944908107584347
3320,1518,0.4572289156626506,0.0088718731640876
3321,202521,60.98193315266486,0.0291184655496717
3315,25542,7.704977375565611,0.0413246168944483
3316,5703,1.7198431845597104,0.1718986578945457
3322,31743,9.555388320288982,0.0088718731640876
3322,92364,27.80373269114991,0.1718986578945457
3316,30984,9.3437876960193,0.1553629482594353
3318,184634,55.64617239300784,0.0583399967888571
3316,133361,40.21743063932449,0.1897988316236788
3316,33485,10.09800965018094,0.0258880560658383
3322,54495,16.404274533413606,0.0230075361843459
3319,110322,33.2395299789093,0.004866408359033
3316,42357,12.773522316043424,0.0520415140659865
3317,38409,11.57943925233645,0.101853892118403
3319,56344,16.976197649894548,0.1897988316236788
3319,6560,1.976498945465501,0.9535780163896052
3318,31481,9.48794454490657,0.1897988316236788
3321,50824,15.303824149352604,0.499908319387552
3316,611,0.1842581423401688,0.0367913694619997
3316,17191,5.184258142340169,0.0291184655496717
3317,31710,9.559843231835996,0.011271607904505
3316,66714,20.118817852834734,0.0088718731640876
3317,785,0.236659632197769,0.8100883570518991
3316,10408,3.138721351025332,0.1553629482594353
3316,17327,5.225271411338961,0.020440801236199
3318,9720,2.929475587703436,0.0653482233255875
3317,10603,3.1965631594814594,0.0054884368559285
3316,2958,0.8920386007237636,0.3813039962963743
3317,62651,18.88785046728972,0.0181550917518979
3321,922,0.2776272207166516,0.0088718731640876
3318,12419,3.7429174201326094,0.4461277532340798
3319,64959,19.5718589936728,0.1262016927673424
3321,32916,9.911472448057816,0.0291184655496717
3316,2611,0.7873944511459591,0.3532166701172574
3316,4947,1.4918576598311215,0.0100007383768439
3317,1166,0.3515224600542659,0.2090923401470646
3318,68499,20.64466546112116,0.0258880560658383
3320,792,0.2385542168674699,0.1897988316236788
3319,32292,9.729436577282314,0.3813039962963743
3319,9092,2.7393793311238324,0.0061894790486618
3318,40578,12.229656419529835,0.2753456691295903
3319,225023,67.79843326303103,0.0520415140659865
3320,44100,13.283132530120485,0.0653482233255875
3311,8755,2.644216248867412,0.3813039962963743
3311,13357,4.034128662035639,0.4397462600908242
3309,5489,1.6588093079480206,0.3813039962963743
3313,16047,4.843646242076668,0.1262016927673424
3310,8473,2.5598187311178253,0.6466157529466525
3311,774518,233.9226819691936,0.0078694193249637
3312,4729,1.4278381642512077,0.004866408359033
3312,142544,43.038647342995176,0.2090923401470646
3315,4365,1.3167420814479638,0.0127019043758913
3310,22307,6.7392749244713,0.0463895270160303
3314,2023,0.6104405552202776,0.0520415140659865
3314,71693,21.63337356668678,0.0061894790486618
3309,538,0.1625868842550619,0.5896142788146281
3312,21108,6.3731884057971016,0.5301000271513026
3315,578,0.1743589743589743,0.004866408359033
3315,323381,97.55082956259427,0.0033909156621298
3309,726,0.2194016319129646,0.004866408359033
3310,520161,157.14833836858006,0.1401486810789614
3310,33309,10.063141993957704,0.0413246168944483
3312,44204,13.346618357487928,0.0078694193249637
3312,32934,9.943840579710145,0.1134595055806983
3309,5112,1.544877606527652,0.101853892118403
3309,3372,1.0190389845874888,0.0181550917518979
3312,2373,0.7164855072463768,0.0367913694619997
3311,1182,0.3569918453639384,0.0520415140659865
3314,119,0.0359082679541339,0.0258880560658383
3310,4001,1.208761329305136,0.0043145712220129
3309,2290,0.6920519794499849,0.0463895270160303
3313,32925,9.938122547539995,0.0463895270160303
3312,3825,1.1548913043478262,0.0327384300661002
3314,93,0.028062764031382,0.020440801236199
3310,9971,3.0123867069486403,0.0088718731640876
3315,7528,2.270889894419306,0.0583399967888571
3312,227,0.0685386473429951,0.0181550917518979
3312,1074424,324.40338164251216,0.0181550917518979
3311,36394,10.991845363938388,0.1553629482594353
3312,32638,9.854468599033815,0.8445407808803314
3312,1471,0.4441425120772946,0.0078694193249637
3310,8679,2.622054380664653,0.0127019043758913
3313,1392,0.4201629942650166,0.0061894790486618
3311,17938,5.417698580489279,0.3532166701172574
3315,6417,1.9357466063348416,0.3261077721840225
3310,2406,0.7268882175226586,0.3532166701172574
3311,10580,3.1954092419208697,0.101853892118403
3314,47382,14.297525648762823,0.1134595055806983
3312,13957,4.214070048309178,0.2753456691295903
3313,16928,5.1095683670389365,0.1134595055806983
3311,50107,15.13349441256418,0.0413246168944483
3311,1457,0.4400483237692539,0.1718986578945457
3310,3486,1.0531722054380666,0.0100007383768439
3310,20314,6.137160120845921,0.3001140391389786
3309,42392,12.811121184647927,0.0520415140659865
3311,18917,5.7133796436122015,0.0161207661475304
3310,36555,11.04380664652568,0.1134595055806983
3309,3016,0.9114536113629496,0.020440801236199
3311,77,0.0232558139534883,0.1262016927673424
3311,28744,8.681365146481426,0.1262016927673424
3313,14644,4.4201629942650165,0.2090923401470646
3309,134110,40.52886068298579,0.0463895270160303
3312,30678,9.26268115942029,0.2090923401470646
3313,7644,2.3072743736794448,0.0817639099069327
3311,642,0.1938991241316822,0.5896142788146281
3312,1964,0.5929951690821256,0.0463895270160303
3313,8474,2.5578025958345907,0.0230075361843459
3309,23148,6.99546690843155,0.2753456691295903
3308,113484,34.305925030229744,0.0061894790486618
3307,62106,18.780163289990927,0.1401486810789614
3308,165366,49.98972188633616,0.1897988316236788
3308,55558,16.795042321644498,0.6185229607353945
3307,722,0.2183247656486241,0.2090923401470646
3305,3947,1.194251134644478,0.0069794374708257
3305,275,0.0832072617246596,0.3261077721840225
3305,14212,4.300151285930409,0.1134595055806983
3309,2558,0.7730432154729525,0.6185229607353945
3308,3393,1.025695284159613,0.1262016927673424
3307,44856,13.563955246446929,0.0291184655496717
3305,21668,6.556127080181542,0.011271607904505
3308,3883,1.173821039903265,0.1897988316236788
3307,5086,1.5379498034472332,0.0913131277277618
3309,1591,0.4808099123602297,0.0327384300661002
3306,1495,0.4522081064730792,0.0078694193249637
3307,3810,1.152101602661022,0.0731329456265555
3308,6209,1.8769649334945584,0.4697172801728098
3308,12191,3.6853083434099143,0.0054884368559285
3306,20288,6.136721113127647,0.3261077721840225
3305,25265,7.64447806354009,0.0653482233255875
3306,4911,1.485480943738657,0.020440801236199
3308,4709,1.4235187424425635,0.1262016927673424
3306,1324,0.4004839685420448,0.3261077721840225
3305,32054,9.698638426626324,0.0143110695066823
3307,46,0.0139098881161173,0.0054884368559285
3308,12958,3.917170495767836,0.020440801236199
3308,60773,18.37152357920193,0.0731329456265555
3309,3784,1.1435478996675732,0.0463895270160303
3307,1838,0.5557907469005141,0.0043145712220129
3306,2266,0.6854204476709014,0.1718986578945457
3308,5462,1.6511487303506651,0.7700793320903226
3308,20197,6.105501813784763,0.0817639099069327
3305,408,0.1234493192133131,0.0291184655496717
3307,465,0.1406108255216208,0.0181550917518979
3307,23061,6.973389779256125,0.3261077721840225
3309,58341,17.631006346328196,0.4397462600908242
3305,5691,1.7219364599092284,0.0817639099069327
3305,2495,0.7549167927382754,0.2518857561724394
3309,11814,3.5702629193109705,0.0520415140659865
3308,15997,4.835852478839177,0.0367913694619997
3305,12542,3.794856278366112,0.0258880560658383
3305,13763,4.1642965204236,0.0817639099069327
3308,1486,0.4492140266021765,0.0367913694619997
3306,9943,3.0075620084694497,0.0230075361843459
3308,12543,3.7917170495767833,0.0181550917518979
3307,9123,2.758693680072573,0.6466157529466525
3305,13450,4.069591527987897,0.2297908319662119
3305,61018,18.46232980332829,0.0413246168944483
